Date,Time,Software,Status,Feature,User Machine,Licenses
2023-06-08,14:16:00,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,14:16:00,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,14:31:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,14:31:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,14:47:00,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,14:47:00,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,15:02:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,15:02:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,15:18:00,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,15:18:00,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,15:33:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,15:33:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,15:49:00,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,15:49:00,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,16:04:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,16:04:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,16:20:00,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,16:20:00,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,16:35:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,16:35:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,16:51:00,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,16:51:00,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,17:06:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,17:06:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,17:22:00,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,17:22:00,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,17:37:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,17:37:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,17:53:00,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,17:53:00,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,18:08:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,18:08:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,18:24:00,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,18:24:00,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,18:39:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,18:39:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,18:55:00,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,18:55:00,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,19:10:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,19:10:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,19:26:00,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,19:26:00,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,19:41:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,19:41:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,19:56:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,19:56:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,20:12:00,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,20:12:00,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,20:27:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,20:27:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,20:43:00,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,20:43:00,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,20:58:30,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,20:58:30,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,21:14:01,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,21:14:01,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,21:29:31,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,21:29:31,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,21:45:01,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,21:45:01,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,22:00:31,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,22:00:31,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,22:16:01,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,22:16:01,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,22:31:31,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,22:31:31,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,22:47:01,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,22:47:01,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,23:02:31,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,23:02:31,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,23:18:01,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,23:18:01,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,23:33:31,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,23:33:31,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-08,23:49:01,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-08,23:49:01,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,10:08:32,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,10:08:32,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,10:24:02,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,10:24:02,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,10:39:32,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,10:39:32,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,10:55:02,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,10:55:02,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,11:10:32,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,11:10:32,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,11:26:02,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,11:26:02,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,11:41:32,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,11:41:32,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,11:57:02,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,11:57:02,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,12:12:32,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,12:12:32,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,12:28:02,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,12:28:02,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,12:43:32,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,12:43:32,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,12:57:38,ABAQUSLM,DENIED,abaqus,dhrumil@GWS-5 ,4
2023-06-09,12:59:02,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,12:59:02,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,13:00:03,ABAQUSLM,DENIED,abaqus,suresh@GWS-7 ,4
2023-06-09,13:00:42,ABAQUSLM,DENIED,abaqus,suresh@GWS-7 ,4
2023-06-09,13:01:18,ABAQUSLM,DENIED,abaqus,suresh@GWS-7 ,4
2023-06-09,13:02:06,ABAQUSLM,DENIED,abaqus,suresh@GWS-7 ,4
2023-06-09,13:03:03,ABAQUSLM,DENIED,abaqus,suresh@GWS-7 ,4
2023-06-09,13:07:50,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,4
2023-06-09,13:08:15,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,4
2023-06-09,13:08:37,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,4
2023-06-09,13:08:49,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,4
2023-06-09,13:09:05,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,4
2023-06-09,13:09:41,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,4
2023-06-09,13:10:23,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,4
2023-06-09,13:13:30,ABAQUSLM,DEQUEUED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,13:13:30,ABAQUSLM,DEQUEUED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,13:13:36,ABAQUSLM,OUT,abaqus,suresh@GWS-9 ,4
2023-06-09,13:13:36,ABAQUSLM,OUT,cae,suresh@GWS-9 ,4
2023-06-09,13:14:25,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,13:14:25,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,13:14:25,ABAQUSLM,QUEUED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,13:14:25,ABAQUSLM,QUEUED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,13:23:57,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,5
2023-06-09,13:23:57,ABAQUSLM,DENIED,standard,suresh@GWS-9 ,5
2023-06-09,13:23:57,ABAQUSLM,QUEUED,abaqus,suresh@GWS-9 ,5
2023-06-09,13:23:57,ABAQUSLM,QUEUED,standard,suresh@GWS-9 ,5
2023-06-09,13:29:55,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,13:29:55,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,13:39:28,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,5
2023-06-09,13:39:28,ABAQUSLM,DENIED,standard,suresh@GWS-9 ,5
2023-06-09,13:45:25,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,13:45:25,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,13:54:28,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,5
2023-06-09,13:54:28,ABAQUSLM,DENIED,standard,suresh@GWS-9 ,5
2023-06-09,14:00:55,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,14:00:55,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,14:09:58,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,5
2023-06-09,14:09:58,ABAQUSLM,DENIED,standard,suresh@GWS-9 ,5
2023-06-09,14:16:25,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,14:16:25,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,14:25:28,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,5
2023-06-09,14:25:28,ABAQUSLM,DENIED,standard,suresh@GWS-9 ,5
2023-06-09,14:31:55,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,14:31:55,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,14:40:59,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,5
2023-06-09,14:40:59,ABAQUSLM,DENIED,standard,suresh@GWS-9 ,5
2023-06-09,14:47:25,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,14:47:25,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,14:49:28,ABAQUSLM,IN,cae,suresh@GWS-9 ,4
2023-06-09,14:49:28,ABAQUSLM,IN,abaqus,suresh@GWS-9 ,4
2023-06-09,14:49:33,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,4
2023-06-09,14:49:41,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,4
2023-06-09,14:49:49,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,4
2023-06-09,14:50:34,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,4
2023-06-09,14:56:29,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,5
2023-06-09,14:56:29,ABAQUSLM,DENIED,standard,suresh@GWS-9 ,5
2023-06-09,15:02:55,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,15:02:55,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,15:11:59,ABAQUSLM,DENIED,abaqus,suresh@GWS-9 ,5
2023-06-09,15:11:59,ABAQUSLM,DENIED,standard,suresh@GWS-9 ,5
2023-06-09,15:17:40,ABAQUSLM,DEQUEUED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,15:17:40,ABAQUSLM,OUT,abaqus,suresh@GWS-9 ,5
2023-06-09,15:17:40,ABAQUSLM,DEQUEUED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,15:17:40,ABAQUSLM,OUT,standard,suresh@GWS-9 ,5
2023-06-09,15:18:07,ABAQUSLM,IN,abaqus,suresh@GWS-9 ,5
2023-06-09,15:18:07,ABAQUSLM,IN,standard,suresh@GWS-9 ,5
2023-06-09,15:18:23,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,15:18:23,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,15:18:23,ABAQUSLM,QUEUED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,15:18:23,ABAQUSLM,QUEUED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,15:33:53,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,15:33:53,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,15:49:23,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,15:49:23,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,16:04:53,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,16:04:53,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,16:20:23,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,16:20:23,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,16:35:53,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,16:35:53,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,16:51:23,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,16:51:23,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,17:06:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,17:06:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,17:21:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,17:21:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,17:37:24,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,17:37:24,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,17:52:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,17:52:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,18:08:24,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,18:08:24,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,18:23:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,18:23:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,18:39:24,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,18:39:24,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,18:54:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,18:54:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,19:10:24,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,19:10:24,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,19:25:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,19:25:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,19:41:24,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,19:41:24,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,19:56:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,19:56:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,20:12:24,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,20:12:24,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,20:27:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,20:27:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,20:43:24,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,20:43:24,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,20:58:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,20:58:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,21:14:24,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,21:14:24,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,21:29:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,21:29:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,21:45:24,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,21:45:24,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,22:00:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,22:00:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,22:16:24,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,22:16:24,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,22:31:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,22:31:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,22:47:24,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,22:47:24,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,23:02:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,23:02:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,23:18:24,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,23:18:24,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,23:33:54,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,23:33:54,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-09,23:49:24,ABAQUSLM,DENIED,abaqus,kulbir@node354.igcar.gov.in ,30
2023-06-09,23:49:24,ABAQUSLM,DENIED,standard,kulbir@node354.igcar.gov.in ,30
2023-06-10,14:57:16,ABAQUSLM,IN,standard,prince@GWS-9 ,5
2023-06-10,14:57:16,ABAQUSLM,IN,abaqus,prince@GWS-9 ,5
2023-06-10,17:05:23,ABAQUSLM,OUT,abaqus,prince@GWS-9 ,4
2023-06-10,17:05:23,ABAQUSLM,OUT,cae,prince@GWS-9 ,4
2023-06-10,17:08:04,ABAQUSLM,IN,cae,prince@GWS-9 ,4
2023-06-10,17:08:04,ABAQUSLM,IN,abaqus,prince@GWS-9 ,4
2023-06-10,17:11:24,ABAQUSLM,OUT,abaqus,prince@GWS-9 ,5
2023-06-10,17:11:24,ABAQUSLM,OUT,standard,prince@GWS-9 ,5
2023-06-10,17:57:08,ABAQUSLM,OUT,abaqus,prince@GWS-9 ,4
2023-06-10,17:57:08,ABAQUSLM,OUT,cae,prince@GWS-9 ,4
2023-06-10,19:02:10,ABAQUSLM,IN,cae,prince@GWS-9 ,4
2023-06-10,19:02:10,ABAQUSLM,IN,abaqus,prince@GWS-9 ,4
2023-06-10,20:04:41,ABAQUSLM,OUT,abaqus,prince@GWS-9 ,4
2023-06-10,20:04:41,ABAQUSLM,OUT,cae,prince@GWS-9 ,4
2023-06-10,20:05:56,ABAQUSLM,IN,standard,prince@GWS-9 ,5
2023-06-10,20:05:56,ABAQUSLM,IN,abaqus,prince@GWS-9 ,5
2023-06-10,20:08:11,ABAQUSLM,OUT,abaqus,prince@GWS-9 ,5
2023-06-10,20:08:11,ABAQUSLM,OUT,standard,prince@GWS-9 ,5
2023-06-10,21:07:12,ABAQUSLM,IN,cae,prince@GWS-9 ,4
2023-06-10,21:07:12,ABAQUSLM,IN,abaqus,prince@GWS-9 ,4
2023-06-10,21:27:13,ABAQUSLM,OUT,abaqus,prince@GWS-9 ,4
2023-06-10,21:27:13,ABAQUSLM,OUT,cae,prince@GWS-9 ,4
2023-06-10,22:32:13,ABAQUSLM,IN,cae,prince@GWS-9 ,4
2023-06-10,22:32:13,ABAQUSLM,IN,abaqus,prince@GWS-9 ,4
2023-06-11,10:09:36,ABAQUSLM,IN,standard,prince@GWS-9 ,5
2023-06-11,10:09:36,ABAQUSLM,IN,abaqus,prince@GWS-9 ,5
2023-06-11,10:09:52,ABAQUSLM,OUT,abaqus,prince@GWS-9 ,4
2023-06-11,10:09:52,ABAQUSLM,OUT,cae,prince@GWS-9 ,4
2023-06-11,10:13:01,ABAQUSLM,OUT,abaqus,prince@GWS-9 ,5
2023-06-11,10:13:01,ABAQUSLM,OUT,standard,prince@GWS-9 ,5
2023-06-11,11:12:22,ABAQUSLM,IN,cae,prince@GWS-9 ,4
2023-06-11,11:12:22,ABAQUSLM,IN,abaqus,prince@GWS-9 ,4
2023-06-11,16:57:32,ABAQUSLM,OUT,abaqus,prince@GWS-9 ,4
2023-06-11,16:57:32,ABAQUSLM,OUT,cae,prince@GWS-9 ,4
2023-06-11,18:00:03,ABAQUSLM,IN,cae,prince@GWS-9 ,4
2023-06-11,18:00:03,ABAQUSLM,IN,abaqus,prince@GWS-9 ,4
2023-06-11,19:51:24,ABAQUSLM,IN,standard,prince@GWS-9 ,5
2023-06-11,19:51:24,ABAQUSLM,IN,abaqus,prince@GWS-9 ,5
2023-06-11,19:52:34,ABAQUSLM,OUT,abaqus,prince@GWS-9 ,4
2023-06-11,19:52:34,ABAQUSLM,OUT,cae,prince@GWS-9 ,4
2023-06-11,19:54:43,ABAQUSLM,OUT,abaqus,prince@GWS-9 ,5
2023-06-11,19:54:43,ABAQUSLM,OUT,standard,prince@GWS-9 ,5
2023-06-11,19:58:37,ABAQUSLM,IN,cae,prince@GWS-9 ,4
2023-06-11,19:58:37,ABAQUSLM,IN,abaqus,prince@GWS-9 ,4
2023-06-12,10:04:01,ABAQUSLM,OUT,abaqus,prince@GWS-9 ,5
2023-06-12,10:04:01,ABAQUSLM,OUT,standard,prince@GWS-9 ,5
2023-06-12,10:05:29,ABAQUSLM,IN,standard,prince@GWS-9 ,5
2023-06-12,10:05:29,ABAQUSLM,IN,abaqus,prince@GWS-9 ,5
2023-06-12,12:51:10,ABAQUSLM,OUT,abaqus,prince@GWS-9 ,5
2023-06-12,12:51:10,ABAQUSLM,OUT,standard,prince@GWS-9 ,5
2023-06-12,12:52:51,ABAQUSLM,IN,standard,prince@GWS-9 ,5
2023-06-12,12:52:51,ABAQUSLM,IN,abaqus,prince@GWS-9 ,5
