Date,Time,Software,Feature,User Machine,Licenses
2023-06-09,13:00:03,abaqus,suresh@GWS-7,Unknown,"-24,332:104"
2023-06-09,13:00:03,cae,suresh@GWS-7,Unknown,"-24,332:104"
2023-06-09,13:00:42,abaqus,suresh@GWS-7,Unknown,"-24,332:104"
2023-06-09,13:00:42,cae,suresh@GWS-7,Unknown,"-24,332:104"
2023-06-09,13:01:18,abaqus,suresh@GWS-7,Unknown,"-24,332:104"
2023-06-09,13:01:18,cae,suresh@GWS-7,Unknown,"-24,332:104"
2023-06-09,13:02:06,abaqus,suresh@GWS-7,Unknown,"-24,332:104"
2023-06-09,13:02:06,cae,suresh@GWS-7,Unknown,"-24,332:104"
2023-06-09,13:03:03,abaqus,suresh@GWS-7,Unknown,"-24,332:104"
2023-06-09,13:03:03,cae,suresh@GWS-7,Unknown,"-24,332:104"
2023-06-09,13:07:50,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:07:50,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:08:15,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:08:15,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:08:37,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:08:37,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:08:49,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:08:49,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:09:05,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:09:05,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:09:41,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:09:41,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:10:23,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:10:23,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:13:30,abaqus,kulbir@node354.igcar.gov.in,Unknown,licenses
2023-06-09,13:13:30,standard,kulbir@node354.igcar.gov.in,Unknown,licenses
2023-06-09,13:13:36,abaqus,suresh@GWS-9,Unknown,licenses
2023-06-09,13:13:36,cae,suresh@GWS-9,Unknown,licenses
2023-06-09,13:14:25,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-4,342"
2023-06-09,13:14:25,standard,kulbir@node354.igcar.gov.in,Unknown,"-4,342"
2023-06-09,13:14:25,abaqus,kulbir@node354.igcar.gov.in,Unknown,licenses
2023-06-09,13:14:25,standard,kulbir@node354.igcar.gov.in,Unknown,licenses
2023-06-09,13:23:57,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:23:57,standard,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:23:57,abaqus,suresh@GWS-9,Unknown,licenses
2023-06-09,13:23:57,standard,suresh@GWS-9,Unknown,licenses
2023-06-09,13:29:55,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,13:29:55,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,13:39:28,abaqus,suresh@GWS-9,Unknown,"-24,332:110"
2023-06-09,13:39:28,standard,suresh@GWS-9,Unknown,"-24,332:110"
2023-06-09,13:45:25,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332:104"
2023-06-09,13:45:25,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332:104"
2023-06-09,13:54:28,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,13:54:28,standard,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:00:55,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332:104"
2023-06-09,14:00:55,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332:104"
2023-06-09,14:09:58,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:09:58,standard,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:16:25,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332:104"
2023-06-09,14:16:25,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332:104"
2023-06-09,14:25:28,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:25:28,standard,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:31:55,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332:104"
2023-06-09,14:31:55,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332:104"
2023-06-09,14:40:59,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:40:59,standard,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:47:25,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332:104"
2023-06-09,14:47:25,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332:104"
2023-06-09,14:49:28,cae,suresh@GWS-9,Unknown,licenses
2023-06-09,14:49:28,abaqus,suresh@GWS-9,Unknown,licenses
2023-06-09,14:49:33,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:49:33,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:49:41,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:49:41,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:49:49,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:49:49,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:50:34,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:50:34,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:56:29,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,14:56:29,standard,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,15:02:55,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332:104"
2023-06-09,15:02:55,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332:104"
2023-06-09,15:11:59,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,15:11:59,standard,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-09,15:17:40,abaqus,kulbir@node354.igcar.gov.in,Unknown,licenses
2023-06-09,15:17:40,abaqus,suresh@GWS-9,Unknown,licenses
2023-06-09,15:17:40,standard,kulbir@node354.igcar.gov.in,Unknown,licenses
2023-06-09,15:17:40,standard,suresh@GWS-9,Unknown,licenses
2023-06-09,15:18:07,abaqus,suresh@GWS-9,Unknown,licenses
2023-06-09,15:18:07,standard,suresh@GWS-9,Unknown,licenses
2023-06-09,15:18:23,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-4,342"
2023-06-09,15:18:23,standard,kulbir@node354.igcar.gov.in,Unknown,"-4,342"
2023-06-09,15:18:23,abaqus,kulbir@node354.igcar.gov.in,Unknown,licenses
2023-06-09,15:18:23,standard,kulbir@node354.igcar.gov.in,Unknown,licenses
2023-06-09,15:33:53,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,15:33:53,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,15:49:23,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,15:49:23,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,16:04:53,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,16:04:53,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,16:20:23,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,16:20:23,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,16:35:53,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,16:35:53,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,16:51:23,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,16:51:23,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,17:06:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,17:06:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,17:21:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,17:21:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,17:37:24,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,17:37:24,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,17:52:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,17:52:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,18:08:24,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,18:08:24,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,18:23:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,18:23:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,18:39:24,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,18:39:24,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,18:54:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,18:54:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,19:10:24,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,19:10:24,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,19:25:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,19:25:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,19:41:24,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,19:41:24,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,19:56:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,19:56:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,20:12:24,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,20:12:24,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,20:27:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,20:27:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,20:43:24,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,20:43:24,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,20:58:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,20:58:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,21:14:24,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,21:14:24,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,21:29:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,21:29:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,21:45:24,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,21:45:24,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,22:00:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,22:00:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,22:16:24,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,22:16:24,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,22:31:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,22:31:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,22:47:24,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,22:47:24,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,23:02:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,23:02:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,23:18:24,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,23:18:24,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,23:33:54,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,23:33:54,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,23:49:24,abaqus,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-09,23:49:24,standard,kulbir@node354.igcar.gov.in,Unknown,"-24,332"
2023-06-10,14:57:16,standard,prince@GWS-9,Unknown,licenses
2023-06-10,14:57:16,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,17:05:23,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,17:05:23,cae,prince@GWS-9,Unknown,licenses
2023-06-10,17:08:04,cae,prince@GWS-9,Unknown,licenses
2023-06-10,17:08:04,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,17:11:24,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,17:11:24,standard,prince@GWS-9,Unknown,licenses
2023-06-10,17:57:08,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,17:57:08,cae,prince@GWS-9,Unknown,licenses
2023-06-10,19:02:10,cae,prince@GWS-9,Unknown,licenses
2023-06-10,19:02:10,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,20:04:41,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,20:04:41,cae,prince@GWS-9,Unknown,licenses
2023-06-10,20:05:56,standard,prince@GWS-9,Unknown,licenses
2023-06-10,20:05:56,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,20:08:11,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,20:08:11,standard,prince@GWS-9,Unknown,licenses
2023-06-10,21:07:12,cae,prince@GWS-9,Unknown,licenses
2023-06-10,21:07:12,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,21:27:13,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,21:27:13,cae,prince@GWS-9,Unknown,licenses
2023-06-10,22:32:13,cae,prince@GWS-9,Unknown,licenses
2023-06-10,22:32:13,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,10:09:36,standard,prince@GWS-9,Unknown,licenses
2023-06-10,10:09:36,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,10:09:52,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,10:09:52,cae,prince@GWS-9,Unknown,licenses
2023-06-10,10:13:01,abaqus,prince@GWS-9,Unknown,licenses
2023-06-10,10:13:01,standard,prince@GWS-9,Unknown,licenses
2023-06-10,11:12:22,cae,prince@GWS-9,Unknown,licenses
2023-06-10,11:12:22,abaqus,prince@GWS-9,Unknown,licenses
2023-06-11,16:57:32,abaqus,prince@GWS-9,Unknown,licenses
2023-06-11,16:57:32,cae,prince@GWS-9,Unknown,licenses
2023-06-11,18:00:03,cae,prince@GWS-9,Unknown,licenses
2023-06-11,18:00:03,abaqus,prince@GWS-9,Unknown,licenses
2023-06-11,19:51:24,standard,prince@GWS-9,Unknown,licenses
2023-06-11,19:51:24,abaqus,prince@GWS-9,Unknown,licenses
2023-06-11,19:52:34,abaqus,prince@GWS-9,Unknown,licenses
2023-06-11,19:52:34,cae,prince@GWS-9,Unknown,licenses
2023-06-11,19:54:43,abaqus,prince@GWS-9,Unknown,licenses
2023-06-11,19:54:43,standard,prince@GWS-9,Unknown,licenses
2023-06-11,19:58:37,cae,prince@GWS-9,Unknown,licenses
2023-06-11,19:58:37,abaqus,prince@GWS-9,Unknown,licenses
2023-06-11,10:04:01,abaqus,prince@GWS-9,Unknown,licenses
2023-06-11,10:04:01,standard,prince@GWS-9,Unknown,licenses
2023-06-11,10:05:29,standard,prince@GWS-9,Unknown,licenses
2023-06-11,10:05:29,abaqus,prince@GWS-9,Unknown,licenses
2023-06-12,12:51:10,abaqus,prince@GWS-9,Unknown,licenses
2023-06-12,12:51:10,standard,prince@GWS-9,Unknown,licenses
2023-06-12,12:52:51,standard,prince@GWS-9,Unknown,licenses
2023-06-12,12:52:51,abaqus,prince@GWS-9,Unknown,licenses
2023-06-12,13:14:16,abaqus,suresh@GWS-9,Unknown,licenses
2023-06-12,13:14:16,cae,suresh@GWS-9,Unknown,licenses
2023-06-12,13:42:54,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-4,342"
2023-06-12,13:42:54,standard,kulbir@node348.igcar.gov.in,Unknown,"-4,342"
2023-06-12,13:42:54,abaqus,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,13:42:54,standard,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,13:56:24,cae,prince@GWS-9,Unknown,licenses
2023-06-12,13:56:24,abaqus,prince@GWS-9,Unknown,licenses
2023-06-12,13:58:24,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-06-12,13:58:24,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-06-12,14:04:59,cae,suresh@GWS-9,Unknown,licenses
2023-06-12,14:04:59,abaqus,suresh@GWS-9,Unknown,licenses
2023-06-12,14:05:06,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:05:06,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:05:12,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:05:12,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:05:17,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:05:17,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:05:27,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:05:27,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:05:43,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:05:43,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:06:31,abaqus,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,14:06:31,standard,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,14:06:41,abaqus,suresh@GWS-9,Unknown,licenses
2023-06-12,14:06:41,cae,suresh@GWS-9,Unknown,licenses
2023-06-12,14:07:06,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-4,342"
2023-06-12,14:07:06,standard,kulbir@node348.igcar.gov.in,Unknown,"-4,342"
2023-06-12,14:07:06,abaqus,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,14:07:06,standard,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,14:22:36,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-06-12,14:22:36,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-06-12,14:31:37,cae,suresh@GWS-9,Unknown,licenses
2023-06-12,14:31:37,abaqus,suresh@GWS-9,Unknown,licenses
2023-06-12,14:31:42,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:31:42,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:31:47,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:31:47,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:32:00,abaqus,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:32:00,cae,suresh@GWS-9,Unknown,"-24,332:104"
2023-06-12,14:38:06,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,14:38:06,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,14:53:36,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,14:53:36,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,15:09:06,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,15:09:06,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,15:24:36,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,15:24:36,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,15:40:06,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,15:40:06,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,15:55:36,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,15:55:36,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,16:11:07,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,16:11:07,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,16:26:37,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,16:26:37,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,16:41:26,abaqus,prince@GWS-9,Unknown,"-24,332:104"
2023-06-12,16:41:26,cae,prince@GWS-9,Unknown,"-24,332:104"
2023-06-12,16:41:26,abaqus,prince@GWS-9,Unknown,"-24,332:104"
2023-06-12,16:41:26,cae,prince@GWS-9,Unknown,"-24,332:104"
2023-06-12,16:41:32,abaqus,prince@GWS-9,Unknown,"-24,332"
2023-06-12,16:41:32,cae,prince@GWS-9,Unknown,"-24,332"
2023-06-12,16:41:32,abaqus,prince@GWS-9,Unknown,"-24,332:104"
2023-06-12,16:41:32,cae,prince@GWS-9,Unknown,"-24,332:104"
2023-06-12,16:41:34,abaqus,prince@GWS-9,Unknown,"-24,332:104"
2023-06-12,16:41:34,cae,prince@GWS-9,Unknown,"-24,332:104"
2023-06-12,16:41:34,abaqus,prince@GWS-9,Unknown,"-24,332:104"
2023-06-12,16:41:34,cae,prince@GWS-9,Unknown,"-24,332:104"
2023-06-12,16:42:07,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,16:42:07,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-06-12,16:45:53,abaqus,kulbir@node354.igcar.gov.in,Unknown,licenses
2023-06-12,16:45:53,abaqus,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,16:45:53,parallel,kulbir@node354.igcar.gov.in,Unknown,licenses
2023-06-12,16:45:53,standard,kulbir@node354.igcar.gov.in,Unknown,licenses
2023-06-12,16:45:53,standard,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,16:46:07,parallel,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,16:46:07,standard,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,16:46:07,abaqus,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,16:46:07,parallel,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,16:47:05,abaqus,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,16:47:05,standard,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,16:47:05,parallel,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-06-12,21:30:44,standard,prince@GWS-9,Unknown,licenses
2023-06-12,21:30:44,abaqus,prince@GWS-9,Unknown,licenses
2023-06-12,21:33:23,abaqus,prince@GWS-9,Unknown,licenses
2023-06-12,21:33:23,standard,prince@GWS-9,Unknown,licenses
2023-06-12,21:35:45,abaqus,prince@GWS-9,Unknown,licenses
2023-06-12,21:35:45,standard,prince@GWS-9,Unknown,licenses
2023-06-12,21:37:29,abaqus,prince@GWS-9,Unknown,licenses
2023-06-12,21:37:29,standard,prince@GWS-9,Unknown,licenses
2023-06-12,23:14:57,standard,prince@GWS-9,Unknown,licenses
2023-06-12,23:14:57,abaqus,prince@GWS-9,Unknown,licenses
2023-06-12,23:16:17,standard,prince@GWS-9,Unknown,licenses
2023-06-12,23:16:17,abaqus,prince@GWS-9,Unknown,licenses
2023-06-12,23:18:48,standard,prince@GWS-9,Unknown,licenses
2023-06-12,23:18:48,abaqus,prince@GWS-9,Unknown,licenses
2023-06-12,11:13:09,abaqus,suresh@GWS-7,Unknown,licenses
2023-06-12,11:13:09,cae,suresh@GWS-7,Unknown,licenses
2023-06-12,11:42:32,cae,suresh@GWS-7,Unknown,licenses
2023-06-12,11:42:32,abaqus,suresh@GWS-7,Unknown,licenses
2023-06-12,11:42:40,abaqus,suresh@GWS-7,Unknown,licenses
2023-06-12,11:42:40,cae,suresh@GWS-7,Unknown,licenses
2023-06-12,11:42:52,standard,prince@GWS-9,Unknown,licenses
2023-06-12,11:42:52,abaqus,prince@GWS-9,Unknown,licenses
2023-06-12,11:55:28,abaqus,prince@GWS-9,Unknown,licenses
2023-06-12,11:55:28,standard,prince@GWS-9,Unknown,licenses
2023-06-13,14:11:35,standard,prince@GWS-9,Unknown,licenses
2023-06-13,14:11:35,abaqus,prince@GWS-9,Unknown,licenses
2023-06-13,14:24:42,abaqus,prince@GWS-9,Unknown,licenses
2023-06-13,14:24:42,standard,prince@GWS-9,Unknown,licenses
2023-06-13,14:44:50,cae,suresh@GWS-7,Unknown,licenses
2023-06-13,14:44:50,abaqus,suresh@GWS-7,Unknown,licenses
2023-06-13,14:46:32,abaqus,suresh@GWS-7,Unknown,licenses
2023-06-13,14:46:32,cae,suresh@GWS-7,Unknown,licenses
2023-06-13,14:47:26,cae,suresh@GWS-7,Unknown,licenses
2023-06-13,14:47:26,abaqus,suresh@GWS-7,Unknown,licenses
2023-06-13,14:57:49,standard,prince@GWS-9,Unknown,licenses
2023-06-13,14:57:49,abaqus,prince@GWS-9,Unknown,licenses
2023-06-13,15:03:01,abaqus,prince@GWS-9,Unknown,licenses
2023-06-13,15:03:01,standard,prince@GWS-9,Unknown,licenses
2023-06-13,15:30:04,abaqus,rosysarkar@node352.igcar.gov.in,Unknown,"-4,342"
2023-06-13,15:30:04,standard,rosysarkar@node352.igcar.gov.in,Unknown,"-4,342"
2023-06-13,15:30:04,abaqus,rosysarkar@node352.igcar.gov.in,Unknown,licenses
2023-06-13,15:30:04,standard,rosysarkar@node352.igcar.gov.in,Unknown,licenses
2023-06-13,15:30:58,standard,prince@GWS-9,Unknown,licenses
2023-06-13,15:30:58,abaqus,prince@GWS-9,Unknown,licenses
2023-06-13,15:30:58,abaqus,rosysarkar@node352.igcar.gov.in,Unknown,licenses
2023-06-13,15:31:04,parallel,rosysarkar@node352.igcar.gov.in,Unknown,licenses
2023-06-13,15:32:47,abaqus,prince@GWS-9,Unknown,"-4,342:104"
2023-06-13,15:32:47,standard,prince@GWS-9,Unknown,"-4,342:104"
2023-06-13,15:32:47,abaqus,prince@GWS-9,Unknown,licenses
2023-06-13,15:32:47,standard,prince@GWS-9,Unknown,licenses
2023-06-13,15:33:48,abaqus,prince@GWS-9,Unknown,licenses
2023-06-13,15:33:48,standard,prince@GWS-9,Unknown,licenses
2023-06-13,15:33:53,standard,rosysarkar@node352.igcar.gov.in,Unknown,licenses
2023-06-13,15:33:53,abaqus,rosysarkar@node352.igcar.gov.in,Unknown,licenses
2023-06-13,15:33:53,parallel,rosysarkar@node352.igcar.gov.in,Unknown,licenses
2023-06-13,15:34:11,abaqus,prince@GWS-9,Unknown,licenses
