TIME,SOFTWARE,STATUS,FEATURE,USER_MACHINE,LICENSES
10:12:05,(ABAQUSLM),OUT:,abaqus,kulbir@node352.igcar.gov.in,(25
10:12:05,(ABAQUSLM),OUT:,standard,kulbir@node352.igcar.gov.in,(25
10:12:05,(ABAQUSLM),OUT:,parallel,kulbir@node352.igcar.gov.in,(48
10:12:05,(ABAQUSLM),1686116377/0/6.19-1/0/64/64,64/25/sta_par/29928/kulbir/unknown/node352.igcar.gov.in,,
10:12:12,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
10:12:12,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
10:12:12,(ABAQUSLM),QUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
10:12:12,(ABAQUSLM),QUEUED:,standard,kulbir@node354.igcar.gov.in,(30
10:20:12,(ABAQUSLM),1686116864/1/6.19-1/25/sta_par/29928/kulbir/unknown/node352.igcar.gov.in,,,
10:20:12,(ABAQUSLM),IN:,standard,kulbir@node352.igcar.gov.in,(25
10:20:12,(ABAQUSLM),IN:,abaqus,kulbir@node352.igcar.gov.in,(25
10:20:12,(ABAQUSLM),IN:,parallel,kulbir@node352.igcar.gov.in,(48
10:27:42,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
10:27:42,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
10:39:33,(ABAQUSLM),DEQUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
10:39:33,(ABAQUSLM),DEQUEUED:,standard,kulbir@node354.igcar.gov.in,(30
10:39:44,(ABAQUSLM),OUT:,abaqus,kulbir@node352.igcar.gov.in,(25
10:39:44,(ABAQUSLM),OUT:,standard,kulbir@node352.igcar.gov.in,(25
10:39:44,(ABAQUSLM),OUT:,parallel,kulbir@node352.igcar.gov.in,(48
10:39:44,(ABAQUSLM),1686118036/0/6.19-1/0/64/64,64/25/sta_par/6164/kulbir/unknown/node352.igcar.gov.in,,
10:39:51,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
10:39:51,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
10:39:51,(ABAQUSLM),QUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
10:39:51,(ABAQUSLM),QUEUED:,standard,kulbir@node354.igcar.gov.in,(30
10:47:54,(ABAQUSLM),1686118525/1/6.19-1/25/sta_par/6164/kulbir/unknown/node352.igcar.gov.in,,,
10:47:54,(ABAQUSLM),IN:,standard,kulbir@node352.igcar.gov.in,(25
10:47:54,(ABAQUSLM),IN:,abaqus,kulbir@node352.igcar.gov.in,(25
10:47:54,(ABAQUSLM),IN:,parallel,kulbir@node352.igcar.gov.in,(48
10:55:21,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
10:55:21,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
11:02:31,(ABAQUSLM),DEQUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
11:02:31,(ABAQUSLM),DEQUEUED:,standard,kulbir@node354.igcar.gov.in,(30
11:03:27,(ABAQUSLM),OUT:,abaqus,kulbir@node352.igcar.gov.in,(25
11:03:27,(ABAQUSLM),OUT:,standard,kulbir@node352.igcar.gov.in,(25
11:03:27,(ABAQUSLM),OUT:,parallel,kulbir@node352.igcar.gov.in,(48
11:03:27,(ABAQUSLM),1686119458/0/6.19-1/0/64/64,64/25/sta_par/13429/kulbir/unknown/node352.igcar.gov.in,,
11:03:32,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
11:03:32,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
11:03:32,(ABAQUSLM),QUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
11:03:32,(ABAQUSLM),QUEUED:,standard,kulbir@node354.igcar.gov.in,(30
11:11:50,(ABAQUSLM),IN:,abaqus,kulbir@node352.igcar.gov.in,(25
11:11:50,(ABAQUSLM),IN:,parallel,kulbir@node352.igcar.gov.in,(48
11:11:50,(ABAQUSLM),IN:,standard,kulbir@node352.igcar.gov.in,(25
11:12:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
11:12:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
11:12:07,(ABAQUSLM),QUEUED:,abaqus,kulbir@node352.igcar.gov.in,(34
11:12:07,(ABAQUSLM),QUEUED:,standard,kulbir@node352.igcar.gov.in,(34
11:19:02,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
11:19:02,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
11:27:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
11:27:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
11:34:32,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
11:34:32,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
11:43:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
11:43:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
11:50:02,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
11:50:02,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
11:58:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
11:58:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
12:05:32,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
12:05:32,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
12:14:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
12:14:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
12:21:02,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
12:21:02,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
12:29:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
12:29:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
12:36:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
12:36:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
12:45:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
12:45:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
12:49:27,(lmgrd),TIMESTAMP,6/7/2023,,
12:52:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
12:52:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
13:00:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
13:00:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
13:07:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
13:07:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
13:16:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
13:16:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
13:23:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
13:23:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
13:31:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
13:31:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
13:38:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
13:38:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
13:46:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
13:46:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
13:54:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
13:54:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
14:02:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
14:02:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
14:03:42,(ABAQUSLM),TIMESTAMP,6/7/2023,,
14:09:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
14:09:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
14:17:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
14:17:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
14:25:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
14:25:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
14:33:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
14:33:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
14:40:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
14:40:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
14:48:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
14:48:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
14:56:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
14:56:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
15:04:07,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
15:04:07,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
15:11:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
15:11:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
15:19:37,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
15:19:37,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
15:27:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
15:27:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
15:35:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
15:35:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
15:42:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
15:42:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
15:50:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
15:50:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
15:58:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
15:58:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
16:06:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
16:06:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
16:13:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
16:13:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
16:21:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
16:21:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
16:29:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
16:29:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
16:37:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
16:37:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
16:44:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
16:44:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
16:52:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
16:52:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
17:00:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
17:00:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
17:08:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
17:08:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
17:15:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
17:15:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
17:23:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
17:23:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
17:31:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
17:31:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
17:39:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
17:39:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
17:46:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
17:46:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
17:54:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
17:54:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
18:02:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
18:02:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
18:10:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
18:10:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
18:17:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
18:17:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
18:25:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
18:25:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
18:33:03,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
18:33:03,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
18:41:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
18:41:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
18:48:33,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
18:48:33,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
18:49:27,(lmgrd),TIMESTAMP,6/7/2023,,
18:53:50,(ABAQUSLM),DEQUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
18:53:50,(ABAQUSLM),DEQUEUED:,standard,kulbir@node354.igcar.gov.in,(30
18:54:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
18:54:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
18:54:28,(ABAQUSLM),QUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
18:54:28,(ABAQUSLM),QUEUED:,standard,kulbir@node354.igcar.gov.in,(30
18:56:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
18:56:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
19:09:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
19:09:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
19:12:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
19:12:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
19:25:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
19:25:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
19:27:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
19:27:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
19:40:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
19:40:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
19:43:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
19:43:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
19:56:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
19:56:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
19:58:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
19:58:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
20:08:43,(ABAQUSLM),TIMESTAMP,6/7/2023,,
20:11:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
20:11:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
20:14:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
20:14:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
20:27:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
20:27:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
20:29:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
20:29:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
20:42:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
20:42:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
20:45:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
20:45:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
20:58:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
20:58:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
21:00:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
21:00:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
21:13:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
21:13:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
21:16:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
21:16:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
21:29:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
21:29:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
21:31:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
21:31:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
21:44:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
21:44:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
21:47:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
21:47:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
22:00:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
22:00:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
22:02:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
22:02:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
22:15:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
22:15:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
22:18:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
22:18:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
22:31:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
22:31:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
22:33:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
22:33:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
22:46:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
22:46:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
22:49:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
22:49:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
23:02:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
23:02:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
23:04:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
23:04:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
23:17:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
23:17:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
23:20:08,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
23:20:08,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
23:33:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
23:33:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
23:35:38,(ABAQUSLM),DENIED:,abaqus,kulbir@node352.igcar.gov.in,(34
23:35:38,(ABAQUSLM),DENIED:,standard,kulbir@node352.igcar.gov.in,(34
23:48:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
23:48:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
23:49:08,(ABAQUSLM),1686165399/1/6.19-1/34/sta_par/12357/kulbir/unknown/node348.igcar.gov.in,,,
23:49:08,(ABAQUSLM),IN:,standard,kulbir@node348.igcar.gov.in,(34
23:49:08,(ABAQUSLM),OUT:,standard,kulbir@node352.igcar.gov.in,(34
23:49:08,(ABAQUSLM),IN:,abaqus,kulbir@node348.igcar.gov.in,(34
23:49:08,(ABAQUSLM),OUT:,abaqus,kulbir@node352.igcar.gov.in,(34
23:49:08,(ABAQUSLM),IN:,parallel,kulbir@node348.igcar.gov.in,(96
23:49:08,(ABAQUSLM),OUT:,parallel,kulbir@node352.igcar.gov.in,(96
23:49:08,(ABAQUSLM),1686165399/0/6.19-1/0/64/39,39/34/sta_par/16258/kulbir/unknown/node352.igcar.gov.in,,
0:03:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
0:03:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
0:19:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
0:19:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
0:34:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
0:34:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
0:49:27,(lmgrd),TIMESTAMP,6/8/2023,,
0:50:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
0:50:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1:05:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1:05:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1:21:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1:21:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1:36:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1:36:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1:52:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1:52:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
2:07:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
2:07:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
2:13:43,(ABAQUSLM),TIMESTAMP,6/8/2023,,
2:23:28,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
2:23:28,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
2:38:58,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
2:38:58,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
2:54:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
2:54:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
3:09:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
3:09:59,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
3:25:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
3:25:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
3:40:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
3:40:59,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
3:56:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
3:56:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
4:11:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
4:11:59,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
4:27:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
4:27:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
4:42:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
4:42:59,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
4:58:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
4:58:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
5:13:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
